"PLOTID","longitude","latitude","SIZEM","SHAPE","FLAGGED","ANALYSES","SAMPLEPOINTS","USERID","BUILTSURFACE","BUILTVEGNONTREE","BUILTTREE","MINING","MUDFLATBEACH","BARRENOTHER","TREEPLANTATIONORCHARD","TREEMANGROVE","TREEOTHER","SHRUB","GRASS","CROP","AQUACULTUREPOND","AQUATICVEGOTHER","WATER","SNOWICE","UNKNOWN","OTHER"
522,105.9470318,14.98542109,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,106.9068757,14.82803999,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,106.0372579,15.58796589,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,105.9973889,13.98267863,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,106.4621615,15.68689115,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,104.8826034,16.68963361,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,106.2755023,15.74984359,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,105.8923562,15.71387077,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,106.8548185,15.12481578,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,106.781845,15.18327162,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,106.8207564,14.73810793,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,102.2711563,19.94967076,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,107.0090052,14.83703319,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,105.9883272,14.82354338,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,106.1847466,15.47555081,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,106.8665259,15.12031918,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,106.8165904,14.72012152,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,105.290814,17.4315731,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,101.4776052,20.03960282,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,105.0218553,16.41983743,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,106.2871991,15.7543402,30,"square","false",1,25,"farrukh.chishtie@adpc.net",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
543,105.4940365,16.56372873,30,"square","false",1,25,"liliwangui@gmail.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100
544,105.3796807,16.6716472,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,106.6585178,14.72012152,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,106.4507216,14.59871324,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,104.7916643,16.71211663,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,106.1144767,16.33440198,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,106.2265684,15.78131981,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,106.3389129,15.81729264,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,105.9530753,15.66890474,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,106.7731308,15.36763234,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,106.2742144,15.9162179,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,104.8939696,16.58171514,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,106.7608769,15.51602024,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,105.9547415,14.95394487,30,"square","false",1,25,"lee.ellenburg@nasa.gov",0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0
557,105.8859016,15.51152364,30,"square","false",1,25,"guest",0,0,0,0,0,36,0,0,0,64,0,0,0,0,0,0,0,0
558,105.9791019,14.90897884,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,102.6715771,18.67263552,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,106.0184575,15.66890474,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,105.7486506,14.82803999,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,106.7151347,15.32716292,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
563,105.9566166,15.41259837,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
564,104.8834496,17.1303007,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
565,102.2663726,19.94967076,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,105.6881955,16.01963977,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,105.4775099,17.30566822,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,106.079827,16.35688499,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
569,105.9859701,14.91347544,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,106.0581577,15.65541493,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,105.8804508,14.77408075,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572,106.8643883,15.10682937,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
573,105.9601293,15.62843531,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
574,105.6359745,14.51777438,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,105.8842775,14.2479782,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,106.7947698,15.28219689,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,106.9717916,14.83703319,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
578,106.4553682,14.59871324,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,106.4528979,14.60320984,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,106.8408311,14.68414869,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,103.9945769,19.43705802,30,"square","false",1,25,"nguyen.quyen@adpc.net",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
582,105.8978344,15.47105421,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
583,105.8316813,14.33341366,30,"square","false",1,25,"nguyen.quyen@adpc.net",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
584,105.4867481,15.98366695,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
585,106.4572528,14.61220304,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,106.4739342,15.71836737,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,106.2288394,15.52501345,30,"square","false",1,25,"awahome@rcmrd.org",0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,103.8759076,19.65289496,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
589,106.4226609,15.48454402,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,105.8444882,14.66166568,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,105.730304,14.81904678,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
592,105.9967305,15.36313574,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,106.0125888,15.41259837,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
594,106.9571184,14.76958415,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,106.4971791,15.68239455,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
596,105.9701051,14.9944143,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,103.7742068,18.39384613,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,106.3411202,15.79480962,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,103.2182858,19.46853424,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,105.6876665,14.8460264,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,105.5609159,15.86675527,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,106.116722,16.32990538,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,102.1072263,18.29941747,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604,106.7941299,14.77857735,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,102.2673572,20.36785483,30,"square","false",1,25,"liliwangui@gmail.com",0,0,0,0,0,8,0,0,0,0,92,0,0,0,0,0,0,0
606,104.8241715,17.91720622,30,"square","false",1,25,"liliwangui@gmail.com",0,0,0,0,0,0,0,0,20,0,0,0,0,0,80,0,0,0
607,106.1165339,15.67789795,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,106.826998,15.11582258,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
609,105.9197079,16.5187627,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
610,106.3926879,15.82178924,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,104.8557849,17.70586588,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,100.9199965,17.59794741,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,105.6260499,14.80555697,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,105.5372213,16.59970155,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,104.4602456,17.98915187,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,105.7515792,16.04212279,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,106.2273034,15.89823149,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,106.4957959,14.72012152,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
619,104.6645741,17.82277756,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,105.9147427,16.17252427,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
621,104.7955692,17.76432172,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,104.5235852,17.87224019,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,105.0728337,17.62492703,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
624,106.2063759,15.9117213,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,106.7915347,15.41259837,30,"square","false",1,25,"kel.markert@nasa.gov",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
626,104.6991613,17.80928775,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,105.2003593,17.70586588,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,105.7438989,14.43233893,30,"square","false",1,25,"admin@sig-gis.com",0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
629,105.2841026,17.56647119,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,104.4466169,18.10156694,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,105.0761379,17.4270765,30,"square","false",1,25,"nguyen.quyen@adpc.net",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
632,105.6055668,15.9162179,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633,105.9911021,15.88474168,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,106.3290087,15.65541493,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
635,105.5428109,15.97467374,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
636,105.8417386,17.4225799,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
637,104.571221,17.84076397,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
638,106.5349811,14.81904678,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,105.2781128,17.45855272,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,105.2865781,17.44056631,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
641,105.0838487,17.61143722,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,104.8459582,17.5754644,30,"square","false",1,25,"admin@sig-gis.com",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
643,105.3942911,16.76607586,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
644,106.1758736,15.89823149,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
645,104.5097225,18.05660091,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
646,105.3068813,17.46754592,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647,104.5137676,17.90371641,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
648,106.1079803,15.88474168,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
649,105.796718,17.41808329,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
650,106.8434537,15.31367311,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,106.2108375,16.09608202,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
652,106.4990378,14.68864529,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
653,105.7969654,14.0905971,30,"square","false",1,25,"liliwangui@gmail.com",0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
654,106.414158,14.51327778,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
655,101.5350708,17.86774359,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
656,105.7517499,16.46030686,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
657,101.4001215,20.1565145,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
658,105.5874364,16.45131366,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
659,101.3097278,19.97215377,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660,104.7672388,17.76432172,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
661,102.0928185,22.38682956,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662,106.4207299,15.82178924,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
663,102.9359175,19.50450707,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
664,102.9095543,17.98915187,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
665,105.8750158,16.17702087,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
666,104.7066159,17.92619943,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
667,106.7990492,14.97642788,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
668,101.4994372,18.31290728,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
669,104.6738513,17.89472321,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
670,105.26788,17.65190665,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
671,106.2427008,15.56997947,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,105.5959536,14.80106037,30,"square","false",1,25,"nguyen.quyen@adpc.net",0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0
673,104.6624919,17.82727416,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674,106.3090107,15.88474168,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,105.8719576,15.50253043,30,"square","false",1,25,"admin@sig-gis.com",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
676,105.9404589,15.98366695,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
677,103.5659594,19.69786099,30,"square","false",1,25,"nguyen.quyen@adpc.net",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
678,106.1585981,15.70487756,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
679,105.8813483,15.49353722,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680,104.6403534,18.29042427,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
681,105.8767136,14.07261069,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,105.1053383,17.61593382,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
683,105.4845358,17.44056631,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
684,103.8291314,20.55671216,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,106.4609097,14.57173362,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,105.0549212,17.47204253,30,"square","false",1,25,"birendra.bajracharya@icimod.org",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
687,104.6954201,17.97116546,30,"square","false",1,25,"admin@sig-gis.com",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
688,105.9834611,15.63742852,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
689,105.5005016,17.38660707,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
690,106.5725797,14.63918266,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
691,102.6838328,19.22571768,30,"square","false",1,25,"nguyen.quyen@adpc.net",0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0
692,105.7858052,14.75159774,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,104.4829144,18.14653297,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
694,102.9150395,19.87322851,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
695,105.2753524,17.49452554,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
696,106.344913,14.88649582,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
697,102.5815968,18.48377819,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
698,104.7552097,18.01613149,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,105.974373,14.82354338,30,"square","false",1,25,"admin@sig-gis.com",0,0,0,0,0,0,0,0,20,0,0,80,0,0,0,0,0,0
700,105.5799339,17.41808329,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,101.8585585,19.41457501,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702,104.9015319,17.75982512,30,"square","false",1,25,"lee.ellenburg@nasa.gov",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
703,106.690821,15.58796589,30,"square","false",1,25,"lee.ellenburg@nasa.gov",0,0,0,0,0,0,0,0,24,0,0,76,0,0,0,0,0,0
704,105.6370094,14.75159774,30,"square","true",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
705,105.3403694,17.47653913,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
706,106.1826522,15.86675527,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
707,105.2072351,17.49902215,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
708,102.439483,18.23646503,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
709,105.0773237,17.20674295,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710,106.4136899,15.81729264,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
711,105.9406785,15.37212894,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
712,104.7687265,17.71036248,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,100.46152,20.20148053,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
714,104.0381924,18.31290728,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
715,104.6106867,18.01163488,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
716,106.0420466,15.55199306,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
717,105.6195378,16.15453786,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
718,105.6147578,14.96293808,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
719,105.7203327,15.49803383,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720,106.8832814,15.08884296,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
721,105.8809575,15.56548287,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722,105.2575968,17.01788563,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723,106.058232,15.6014557,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
724,105.9615615,16.17252427,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
725,104.9376547,17.7328455,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
726,100.8214268,21.29865165,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
727,105.3889701,16.23997332,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
728,105.6735475,16.60869476,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
729,105.5869375,15.05736674,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
730,104.9175142,17.50351875,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
731,105.3116273,16.23547671,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
732,104.68488,17.76881832,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
733,104.5046869,17.87224019,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
734,105.7207412,17.72385229,30,"square","false",1,25,"chekwarat@gmail.com",0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0
735,103.4643199,19.4055818,30,"square","false",0,25,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
